agencykey|employeeskey|commercialkey|customerskey|productcategorykey|productkey|orderdatekey|requireddatekey|shippeddatekey|statuskey|ordernumber|orderlinenumber|quantityordered|priceeach|amount|numberofitems
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|166381EDC073CE1E14AC8FBBFC0CDFFD|2DC8B616C438B4A7922910480E8AA2FF|2021-08-20|2021-08-26|2021-08-22|747CF5C8587184B9E489FF897D97C20D|10282|7|37|56.24|2080.88|1
A87FF679A2F3E71D9181A67B7542122C|B9F94C77652C9A76FC8A442748CD54BD|B9F94C77652C9A76FC8A442748CD54BD|6AD04C80C1736A5B7E968265A3C9E719|ADD43E19C8A3933DB4E494C5ADA4387C|7A4600A83A83687C44145881EEF32B83|2021-11-01|2021-11-08|2021-11-05|747CF5C8587184B9E489FF897D97C20D|10348|5|31|62.70|1943.70|1
C81E728D9D4C2F636F067F89CC14862C|3948EAD63A9F2944218DE038D8934305|3948EAD63A9F2944218DE038D8934305|61DB7FFF36E5E48CB7AB02E66C5BBE0F|9029FF9E9C7721FA20D4E54A8E7CE473|FBA241707189AEC14DB392306F6991F7|2021-10-13|2021-10-22|2021-10-15|747CF5C8587184B9E489FF897D97C20D|10305|2|45|48.55|2184.75|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|21A05869956041F83304A22D2E03C14C|9029FF9E9C7721FA20D4E54A8E7CE473|8B7807BE133F14DE6287D39B618DE8F0|2021-07-06|2021-07-14|2021-07-10|747CF5C8587184B9E489FF897D97C20D|10266|10|33|77.00|2541.00|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|1B3C45D3F7594800459FB6D6EF0784B9|F9ECED7271ACE37EAE7270210B2BAC2A|40BD5AF9025F6AD8DF4BC62E6B97DBCC|2020-08-25|2020-09-02|2020-08-31|747CF5C8587184B9E489FF897D97C20D|10145|7|43|103.68|4458.24|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|52B37B9B0B04B7FE92CBB37DA9CF1BA2|BDD4286459900F7788990A266EAF5E28|6F7BEF3EE99551654D1A4BA7E40FF4C2|2021-02-19|2021-02-27|2021-02-20|747CF5C8587184B9E489FF897D97C20D|10222|3|48|55.27|2652.96|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2C7706EAAF79FC2997819A20D2D61615|9029FF9E9C7721FA20D4E54A8E7CE473|CAF697F59E806D177552ACEA24DC912D|2020-10-10|2020-10-19|2020-10-16|747CF5C8587184B9E489FF897D97C20D|10159|2|41|188.73|7737.93|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|D39B79B3341F1B50B921D2C8F9CB9198|31DF39FAB42A7D259A368977CDC7F338|2022-02-16|2022-02-24|2022-02-18|747CF5C8587184B9E489FF897D97C20D|10380|1|32|78.23|2503.36|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|52B37B9B0B04B7FE92CBB37DA9CF1BA2|BDD4286459900F7788990A266EAF5E28|DA38FE26788C6465615633E13A39D66E|2021-02-19|2021-02-27|2021-02-20|747CF5C8587184B9E489FF897D97C20D|10222|2|43|66.63|2865.09|1
A87FF679A2F3E71D9181A67B7542122C|B9F94C77652C9A76FC8A442748CD54BD|B9F94C77652C9A76FC8A442748CD54BD|F9312512AEB3A956B16709706A64E540|9029FF9E9C7721FA20D4E54A8E7CE473|EEF71432420F54895CECA58C86FE9594|2021-02-22|2021-03-01|2021-02-24|747CF5C8587184B9E489FF897D97C20D|10225|3|42|34.74|1459.08|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2F1A7CF649C616E2C873505D9A532A44|D39B79B3341F1B50B921D2C8F9CB9198|DA31F461C790455AD0E3C030F766CD2A|2022-04-22|2022-05-04|9999-01-01|DC62632F03EEE6898D4D6FB982F8870A|10407|1|42|58.12|2441.04|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|242C3F0A0FD26A1A4660F16A42D8066B|9029FF9E9C7721FA20D4E54A8E7CE473|AA7E9946D1A9AC202E054533D271D4D2|2022-05-17|2022-05-28|2022-05-19|747CF5C8587184B9E489FF897D97C20D|10419|1|37|100.80|3729.60|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|9029FF9E9C7721FA20D4E54A8E7CE473|5AE776CDF510B9E839397CA137C4B0F0|2022-02-10|2022-02-18|2022-02-11|747CF5C8587184B9E489FF897D97C20D|10379|4|32|134.22|4295.04|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|C6E33AA514C94AEC0CEAFAC31BFEAB3C|9029FF9E9C7721FA20D4E54A8E7CE473|F521AEE89A056B12A49EE0AA11CC6C5C|2020-09-11|2020-09-21|2020-09-15|747CF5C8587184B9E489FF897D97C20D|10148|10|27|113.52|3065.04|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|743C0C21889500E13A6B97FC680E637A|D39B79B3341F1B50B921D2C8F9CB9198|80840A21045AB320EA5C5D7DF040670E|2021-11-29|2021-12-07|2021-11-30|747CF5C8587184B9E489FF897D97C20D|10347|9|48|84.09|4036.32|1
C81E728D9D4C2F636F067F89CC14862C|C44E503833B64E9F27197A484F4257C0|C44E503833B64E9F27197A484F4257C0|A5B46C8357DA904180ABBDDE9FF9BCF9|BDD4286459900F7788990A266EAF5E28|A32076CB1815580368C3992866B106FF|2021-10-14|2021-10-23|2021-10-20|747CF5C8587184B9E489FF897D97C20D|10307|2|25|58.23|1455.75|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2908904D81FC4A09B684DFF7E0EF15D9|D39B79B3341F1B50B921D2C8F9CB9198|3D2C5AE32896AAF659C13BE05F08D76F|2020-09-12|2020-09-18|2020-09-17|747CF5C8587184B9E489FF897D97C20D|10149|6|49|39.87|1953.63|1
A87FF679A2F3E71D9181A67B7542122C|B9F94C77652C9A76FC8A442748CD54BD|B9F94C77652C9A76FC8A442748CD54BD|AF05C25D54766FACEC02E42625D526A3|D39B79B3341F1B50B921D2C8F9CB9198|DA31F461C790455AD0E3C030F766CD2A|2021-10-06|2021-10-14|2021-10-09|747CF5C8587184B9E489FF897D97C20D|10303|2|46|56.91|2617.86|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|63E132C5A1E81D194072303F61711F20|BDD4286459900F7788990A266EAF5E28|6F7BEF3EE99551654D1A4BA7E40FF4C2|2020-11-15|2020-11-24|2020-11-16|747CF5C8587184B9E489FF897D97C20D|10187|10|43|55.96|2406.28|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|C0BDA60CBCFBBF8E4615E4F297F52820|ADD43E19C8A3933DB4E494C5ADA4387C|078724EC055F34A0E97D69B371D4D6A3|2020-07-24|2020-08-02|2020-07-30|747CF5C8587184B9E489FF897D97C20D|10140|1|47|118.84|5585.48|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|B823D59742D022CA49154CD6401B2C1A|D39B79B3341F1B50B921D2C8F9CB9198|A549191C1FEEFB897B95B8AE83E68E4B|2022-01-31|2022-02-08|2022-02-06|747CF5C8587184B9E489FF897D97C20D|10373|12|33|82.31|2716.23|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|E1577FA87765A50C55C2BA12A3C5A7E4|166381EDC073CE1E14AC8FBBFC0CDFFD|2DC8B616C438B4A7922910480E8AA2FF|2021-02-12|2021-02-19|2021-02-16|747CF5C8587184B9E489FF897D97C20D|10220|4|30|56.82|1704.60|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|394786D791C4C4C8B0E1B0AB164502E5|4D091C3139A28C131B75656586631457|6B279DB3F1DC249787539DFA5433A9E3|2020-04-16|2020-04-24|2020-04-17|747CF5C8587184B9E489FF897D97C20D|10117|6|38|75.35|2863.30|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|E75BB0A5D2AEEAE097AD608FE06D51B2|F9ECED7271ACE37EAE7270210B2BAC2A|C918923D3F247BF9499560B84105A21B|2021-12-04|2021-12-10|2021-12-05|747CF5C8587184B9E489FF897D97C20D|10354|3|42|178.17|7483.14|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|1E1C44CB4990CCB2484492E18C336B36|F9ECED7271ACE37EAE7270210B2BAC2A|E11D762E4F4DCF1D6D89B3BB4A2453C0|2022-04-01|2022-04-12|2022-04-03|747CF5C8587184B9E489FF897D97C20D|10399|5|29|123.51|3581.79|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|1E1C44CB4990CCB2484492E18C336B36|4D091C3139A28C131B75656586631457|C738CC041E22083A42DA80B239ACD5D9|2021-12-16|2021-12-22|2021-12-18|747CF5C8587184B9E489FF897D97C20D|10360|14|46|71.40|3284.40|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|5BBFC82FD806AD51478ED0E004011423|F9ECED7271ACE37EAE7270210B2BAC2A|E11D762E4F4DCF1D6D89B3BB4A2453C0|2021-10-15|2021-10-24|2021-10-18|747CF5C8587184B9E489FF897D97C20D|10309|4|26|144.60|3759.60|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|242C3F0A0FD26A1A4660F16A42D8066B|9029FF9E9C7721FA20D4E54A8E7CE473|D0BF049073D881F6F4919C5365599358|2021-11-24|2021-12-01|2021-11-29|747CF5C8587184B9E489FF897D97C20D|10341|1|44|111.57|4909.08|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|7CE75159F5D5B9CE85897256E80DC2F7|BDD4286459900F7788990A266EAF5E28|557B08D4959EEF938FE6D380356667B2|2021-11-22|2021-12-02|2021-11-27|747CF5C8587184B9E489FF897D97C20D|10338|1|41|137.19|5624.79|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|5BBFC82FD806AD51478ED0E004011423|F9ECED7271ACE37EAE7270210B2BAC2A|0C885B204721265A300692FDF1CA3B52|2021-10-15|2021-10-24|2021-10-18|747CF5C8587184B9E489FF897D97C20D|10309|5|41|94.74|3884.34|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|D39B79B3341F1B50B921D2C8F9CB9198|0C037BC6A2A493C71C3947DA6AC80708|2021-12-02|2021-12-08|2021-12-05|747CF5C8587184B9E489FF897D97C20D|10350|10|25|77.15|1928.75|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|2BAEE22BAF7F619D535A09422F26E389|9029FF9E9C7721FA20D4E54A8E7CE473|EDCF00119308E468D8206B29C2A3B5C4|2021-11-17|2021-11-25|2021-11-18|747CF5C8587184B9E489FF897D97C20D|10332|12|45|77.91|3505.95|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|CC9A4BD8C6121BD42AEAA0ED86415990|D39B79B3341F1B50B921D2C8F9CB9198|AF5DC2E464E6473717AA5C7FE351E159|2021-07-12|2021-07-18|2021-07-14|747CF5C8587184B9E489FF897D97C20D|10268|1|39|96.23|3752.97|1
C81E728D9D4C2F636F067F89CC14862C|C44E503833B64E9F27197A484F4257C0|C44E503833B64E9F27197A484F4257C0|765C7FC8D8C6850C49DAEA4D9F69CF4A|4D091C3139A28C131B75656586631457|E7E6E3C88E1ED2B40C5F62DA97D2C033|2020-08-10|2020-08-18|2020-08-12|747CF5C8587184B9E489FF897D97C20D|10143|11|26|87.80|2282.80|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|21A05869956041F83304A22D2E03C14C|BDD4286459900F7788990A266EAF5E28|DA38FE26788C6465615633E13A39D66E|2022-05-10|2022-05-16|2022-05-14|747CF5C8587184B9E489FF897D97C20D|10416|12|43|63.67|2737.81|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|1B3C45D3F7594800459FB6D6EF0784B9|F9ECED7271ACE37EAE7270210B2BAC2A|078CBE09F622739748CCC53D0B2BD402|2020-08-25|2020-09-02|2020-08-31|747CF5C8587184B9E489FF897D97C20D|10145|10|30|52.70|1581.00|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|B3682E3B828AC6A1A430B776AF51770A|BDD4286459900F7788990A266EAF5E28|277A094F9644FAA9FBEF9D0F303CE65F|2021-11-01|2021-11-09|2021-11-07|747CF5C8587184B9E489FF897D97C20D|10316|6|23|85.76|1972.48|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|9029FF9E9C7721FA20D4E54A8E7CE473|140D7F67F1A796C54863493AA33502E7|2020-01-31|2020-02-09|2020-02-01|747CF5C8587184B9E489FF897D97C20D|10104|10|44|30.41|1338.04|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|5B35545E1A55678B1A494C68202CC02D|D39B79B3341F1B50B921D2C8F9CB9198|C556B53B549C45E7570C16208B6DD79D|2021-09-15|2021-09-22|2021-09-16|747CF5C8587184B9E489FF897D97C20D|10296|12|22|105.87|2329.14|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|4A664586A659CAF9B5E18A79CB3476B2|D39B79B3341F1B50B921D2C8F9CB9198|5EF177AC450CBECAE5A3908EEB349FE3|2021-12-17|2021-12-24|2021-12-20|747CF5C8587184B9E489FF897D97C20D|10361|3|33|35.78|1180.74|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|AF37C38D6B264D5924746E04E4A9AA37|9029FF9E9C7721FA20D4E54A8E7CE473|8B7807BE133F14DE6287D39B618DE8F0|2022-03-03|2022-03-09|2022-03-08|747CF5C8587184B9E489FF897D97C20D|10389|3|49|63.91|3131.59|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|AF37C38D6B264D5924746E04E4A9AA37|4D091C3139A28C131B75656586631457|D2E3D8176079F831C82A66BA36D1C78C|2020-10-23|2020-10-30|9999-01-01|A149E85A44AEEC9140E92733D9ED694E|10167|10|46|62.16|2859.36|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|E3AD703D8D66C8F267556B866EFF1BC8|BDD4286459900F7788990A266EAF5E28|277A094F9644FAA9FBEF9D0F303CE65F|2020-11-08|2020-11-16|2020-11-10|747CF5C8587184B9E489FF897D97C20D|10178|1|22|91.74|2018.28|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|053F30A5F57ABE101688ABCDB34F95AB|F9ECED7271ACE37EAE7270210B2BAC2A|E11D762E4F4DCF1D6D89B3BB4A2453C0|2021-02-21|2021-03-02|2021-02-26|747CF5C8587184B9E489FF897D97C20D|10224|6|43|141.58|6087.94|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|6F5AF4AB66105B161205DFA53C3411C4|ADD43E19C8A3933DB4E494C5ADA4387C|A8ED5F324CFC80FB6954506AA67BA0AB|2021-10-22|2021-10-28|2021-10-25|747CF5C8587184B9E489FF897D97C20D|10313|11|21|131.20|2755.20|1
C81E728D9D4C2F636F067F89CC14862C|3948EAD63A9F2944218DE038D8934305|3948EAD63A9F2944218DE038D8934305|7BD61A8FBD0964332F58862E2F17C4F6|9029FF9E9C7721FA20D4E54A8E7CE473|B7FE07689DCD0AD90E7E77444FA96F0D|2021-08-19|2021-08-28|2021-08-23|747CF5C8587184B9E489FF897D97C20D|10281|11|27|89.01|2403.27|1
C81E728D9D4C2F636F067F89CC14862C|C44E503833B64E9F27197A484F4257C0|C44E503833B64E9F27197A484F4257C0|75536B8F7357546215402210AF2A3DC2|D39B79B3341F1B50B921D2C8F9CB9198|9032B1C5D9D8A517926645D86D802684|2022-01-20|2022-01-28|2022-01-24|747CF5C8587184B9E489FF897D97C20D|10369|8|44|89.38|3932.72|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|9B37AB68970F6CB03AC22CC6645BE51E|9029FF9E9C7721FA20D4E54A8E7CE473|AA7E9946D1A9AC202E054533D271D4D2|2021-08-06|2021-08-16|2021-08-09|747CF5C8587184B9E489FF897D97C20D|10278|2|23|107.02|2461.46|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|A3351FCAB79EEC929438B49274DBB35E|ADD43E19C8A3933DB4E494C5ADA4387C|9901D163E383EB8FEFEB1DA8A5B5F722|2020-08-01|2020-08-09|2020-08-04|747CF5C8587184B9E489FF897D97C20D|10141|7|24|53.03|1272.72|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|C0A271BC0ECB776A094786474322CB82|C0A271BC0ECB776A094786474322CB82|B64F4E13766C782DD9D443427B377761|166381EDC073CE1E14AC8FBBFC0CDFFD|2DC8B616C438B4A7922910480E8AA2FF|2021-11-21|2021-11-30|2021-11-26|747CF5C8587184B9E489FF897D97C20D|10337|6|21|54.48|1144.08|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|68FF58B52AF2F6DE173557650678F5FA|9029FF9E9C7721FA20D4E54A8E7CE473|EDCF00119308E468D8206B29C2A3B5C4|2020-10-06|2020-10-16|2020-10-07|747CF5C8587184B9E489FF897D97C20D|10302|6|48|74.48|3575.04|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|B823D59742D022CA49154CD6401B2C1A|9029FF9E9C7721FA20D4E54A8E7CE473|EEF71432420F54895CECA58C86FE9594|2021-04-12|2021-04-21|2021-04-17|747CF5C8587184B9E489FF897D97C20D|10239|2|20|32.47|649.40|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|1B3C45D3F7594800459FB6D6EF0784B9|D39B79B3341F1B50B921D2C8F9CB9198|2B0AF8220E6D84FF5FB34C580A1F6D38|2022-01-12|2022-01-21|2022-01-16|F691F042A559B1C1A4F89826C6F75760|10367|7|32|140.06|4481.92|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|7471C6E31A195E12E60E324F17454AC1|9029FF9E9C7721FA20D4E54A8E7CE473|A597F48857C950A6C6FC73CC02C9F7FB|2020-10-04|2020-10-13|2020-10-09|747CF5C8587184B9E489FF897D97C20D|10300|4|31|52.05|1613.55|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|2B50A529E93C13304F3C4C870D9EDD59|166381EDC073CE1E14AC8FBBFC0CDFFD|51629845CBA6CF76598D4132DCB5CED4|2021-02-18|2021-02-26|2021-02-19|747CF5C8587184B9E489FF897D97C20D|10221|5|23|89.75|2064.25|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|C0A271BC0ECB776A094786474322CB82|C0A271BC0ECB776A094786474322CB82|78BF1F5EDE156C9182D425BE93328C16|9029FF9E9C7721FA20D4E54A8E7CE473|B5037912891BD8B3F3E2C4D1033BD060|2020-11-26|2020-12-03|2020-12-01|747CF5C8587184B9E489FF897D97C20D|10196|6|24|151.08|3625.92|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2C7706EAAF79FC2997819A20D2D61615|F9ECED7271ACE37EAE7270210B2BAC2A|7014371FF4FA7D85EA6DC50CFB009934|2020-10-10|2020-10-19|2020-10-16|747CF5C8587184B9E489FF897D97C20D|10159|10|31|78.11|2421.41|1
A87FF679A2F3E71D9181A67B7542122C|B9F94C77652C9A76FC8A442748CD54BD|B9F94C77652C9A76FC8A442748CD54BD|6AD04C80C1736A5B7E968265A3C9E719|D39B79B3341F1B50B921D2C8F9CB9198|F896A71A33C1E41143624762226023DC|2020-05-28|2020-06-07|2020-06-02|747CF5C8587184B9E489FF897D97C20D|10126|13|30|93.20|2796.00|1
C81E728D9D4C2F636F067F89CC14862C|3948EAD63A9F2944218DE038D8934305|3948EAD63A9F2944218DE038D8934305|E3EBB36EA3BC34EBD13A37187431A605|D39B79B3341F1B50B921D2C8F9CB9198|90796E71B563456DA22733A07E9C3D96|2020-10-21|2020-10-30|2020-10-27|747CF5C8587184B9E489FF897D97C20D|10166|2|43|136.59|5873.37|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|A2579F0770BEDB9881F055EE48484CA5|9029FF9E9C7721FA20D4E54A8E7CE473|B7FE07689DCD0AD90E7E77444FA96F0D|2021-11-20|2021-11-26|2021-11-24|747CF5C8587184B9E489FF897D97C20D|10336|2|46|94.07|4327.22|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|984F0AD25FE773422E98C61EF1B2FDEF|BDD4286459900F7788990A266EAF5E28|18DE6E730DDA6C3DCF5D7605A56D6469|2021-10-15|2021-10-24|2021-10-20|747CF5C8587184B9E489FF897D97C20D|10308|8|44|71.73|3156.12|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|61249574B3D6FAE431906B3BE1D503D3|9029FF9E9C7721FA20D4E54A8E7CE473|34761F028E94E40DE0AADA4F85C5CE2A|2021-12-09|2021-12-15|2021-12-12|747CF5C8587184B9E489FF897D97C20D|10356|8|43|120.31|5173.33|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2F1A7CF649C616E2C873505D9A532A44|9029FF9E9C7721FA20D4E54A8E7CE473|F6FF19DF566D3115CBBC327770651CF1|2022-04-01|2022-04-11|2022-04-04|747CF5C8587184B9E489FF897D97C20D|10400|9|64|134.64|8616.96|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|9029FF9E9C7721FA20D4E54A8E7CE473|EDCF00119308E468D8206B29C2A3B5C4|2021-10-16|2021-10-23|2021-10-20|747CF5C8587184B9E489FF897D97C20D|10311|5|25|85.61|2140.25|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|0D8DD7C18CA0C617265BD4E5E0FFC821|F9ECED7271ACE37EAE7270210B2BAC2A|E7BBB519B2DB2A7CC7DFCCCF921D6999|2021-05-26|2021-06-04|2021-05-29|747CF5C8587184B9E489FF897D97C20D|10252|9|25|93.89|2347.25|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|6F4D69D9E2F053B895796FF3D140BD77|F9ECED7271ACE37EAE7270210B2BAC2A|E7BBB519B2DB2A7CC7DFCCCF921D6999|2022-02-03|2022-02-10|2022-02-06|747CF5C8587184B9E489FF897D97C20D|10375|15|41|96.95|3974.95|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|4D091C3139A28C131B75656586631457|31531B6E3B822999D022C69454793DA8|2020-08-08|2020-08-16|2020-08-13|747CF5C8587184B9E489FF897D97C20D|10142|6|33|114.29|3771.57|1
C81E728D9D4C2F636F067F89CC14862C|3948EAD63A9F2944218DE038D8934305|3948EAD63A9F2944218DE038D8934305|37B1B6F1AA76C0F0647E60F375AFE3A3|D39B79B3341F1B50B921D2C8F9CB9198|A549191C1FEEFB897B95B8AE83E68E4B|2022-05-06|2022-05-13|9999-01-01|DC62632F03EEE6898D4D6FB982F8870A|10414|5|60|72.58|4354.80|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|394786D791C4C4C8B0E1B0AB164502E5|9029FF9E9C7721FA20D4E54A8E7CE473|B5037912891BD8B3F3E2C4D1033BD060|2020-10-22|2020-10-31|2020-12-26|747CF5C8587184B9E489FF897D97C20D|10165|4|34|123.89|4212.26|1
